,follower_count,friend_count,geo,location,name,place,retweet_count,screen_name,source,status_id,status_text,time_zone,tmstamp
3269,4,20,,United States,jcbknrd,,0,Teklologist,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943200867947249665,Are we consolidating? Can I take a break from the ride yet? #Verge #xvg #moonbound,,Tue Dec 19 19:26:25 +0000 2017
3270,76150,55184,,Ireland,Jonathon Dunne,,10,FreedomDisciple,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943200836913594369,RT @NicTrades: Yesterday's Monday Night #Cryptocurrency Live analysis stream https://t.co/pysJsJ9EqZ available to watch as a replay coverin…,Casablanca,Tue Dec 19 19:26:18 +0000 2017
3271,174,333,,Karaj,Hamed Salehi Rad,,2,HamedSalehiRad1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943200822812389377,"RT @Gcarlow92: $XVG is the future, number one! 🚀@officialmcafee",,Tue Dec 19 19:26:14 +0000 2017
3272,11366,4,,"Chicago, IL",TV_Trading Ideas,,0,TV_TradingIdeas,"<a href=""https://www.tradingview.com"" rel=""nofollow"">TradingView</a>",943200781133537280,XVG showing some solid\u2026 $XVGUSD https://t.co/05426P4BPe,Central Time (US & Canada),Tue Dec 19 19:26:04 +0000 2017
3273,22,915,,Enugu,Ekoh Okwukwe Faith,,2,prince_ekoh,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943200769318313984,"We are team-verge and we are taking over... friends check out verge, the supreme coin... #XVG #VergeFam @officialmcafee @XVGWhale",,Tue Dec 19 19:26:01 +0000 2017
3274,449,209,,Anywhere but here.,Ju$tin,,0,ViewsOfJ,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943200700271652868,@GaryCrowder1 I’d do 15 in xvg and 5 in xlm,Pacific Time (US & Canada),Tue Dec 19 19:25:45 +0000 2017
3275,9,30,,"Lyon, France",Yo,,8,TweetYoann,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943200676255031296,"RT @ECUBITCOIN: Let me spell it out so you may understand:
#Vergecurrency #XVG = #PRIVACY

To the M O O N!

@vergecurrency @VergeEspanol @V…",Pacific Time (US & Canada),Tue Dec 19 19:25:39 +0000 2017
3276,8,51,,"Lublin, Poland",Sergey Malchenko,,0,Sergeytravels,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943200660874555392,@officialmcafee @tradingpol_info #XVG to 1$ after release of the wraith protocol? ;),Pacific Time (US & Canada),Tue Dec 19 19:25:36 +0000 2017
3277,25,84,,The Netherlands,The_killer,,5,Thekill38928701,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943200646324477954,"RT @simonrutledge88: Interesting graphic to clearly explain the #advantages / #disadvantages of a few of the more well known #cryptos 
I be…",,Tue Dec 19 19:25:32 +0000 2017
3278,174,333,,Karaj,Hamed Salehi Rad,,2,HamedSalehiRad1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943200628121227264,RT @777Kristian: $XVG - back in the $billion club https://t.co/zgMEvSAONp,,Tue Dec 19 19:25:28 +0000 2017
3279,170,1230,,"Forestville, Sydney",Alex Pundit [LTC] [XVG],,2,Alex_Pundit,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943200526270791680,"RT @Gcarlow92: $XVG is the future, number one! 🚀@officialmcafee",,Tue Dec 19 19:25:03 +0000 2017
3280,133,241,,"Cape Town, South Africa",CryptoWebb,,185,chad_webber,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943200522089230337,"RT @XVGWhale: Due to difference in circulation size, buying $XVG at $0.06 is the equivalent of buying #bitcoin at $50.00 (When $BTC also ha…",,Tue Dec 19 19:25:02 +0000 2017
3281,14,29,,"Sunshine Coast, Queensland",Hyrum Caesar,,0,hyrum_caesar,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943200437028634624,@officialmcafee @tradingpol_info $XVG price prediction for  2020? 🤠🤠🤠,,Tue Dec 19 19:24:42 +0000 2017
3282,15154,23,,,Max Rapoff,,137,MaxRapoff,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943200418191982592,"RT @vergecurrency: Comprehensive article by @Digi_Thor about Verge
See here: https://t.co/Pg2iBzOTAE

#xvg #verge #vergenews #privacy #tor…",Pacific Time (US & Canada),Tue Dec 19 19:24:38 +0000 2017
3283,75,184,,,EEM,,82,EEMCELEN,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943200375028535297,RT @XVGWhale: #VERGE BROKE ANOTHER ALL TIME HIGH! ABOVE 420 #SATOSHI! LETS GOOOO $XVG! #VergeFam IS GROWING! 🚀🚀🚀 https://t.co/wLH5lvNcN5 #c…,,Tue Dec 19 19:24:27 +0000 2017
3284,13,54,,,Carsi,,0,RizoKing,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943200371136172032,@koolsavas Verge XVG,,Tue Dec 19 19:24:26 +0000 2017
3285,12,87,,"Lima, Peru",MaksDyk,,6,MrRa8814,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943200356556828672,RT @crypto_capone: Alright $XVG are you ready for the second round ?,,Tue Dec 19 19:24:23 +0000 2017
3286,70,2247,,Leb,Nour Shuman,,2280,N0urshuman,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943200353725452289,RT @officialmcafee: I am inundated by people asking me for recommendations on cryptocurrencies. If you would use your heads you would figur…,,Tue Dec 19 19:24:22 +0000 2017
3287,31,158,,,SebaCrypto,,6,sebacharhicham,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943200328199131136,"RT @vergecurrencyDE: Wir sind gerade wieder über 1,2 Mrd. $ Marketcap geknallt. Wraith Update kommt noch dieses Jahr! Verge wird die Krypto…",,Tue Dec 19 19:24:16 +0000 2017
3288,33,104,,Canada,Canadian Crypto Chamber,,49,CCryptoChamber,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943200314097889280,"RT @Alixvgtrader: #XvgFam its for All
@XVGWhale 
$Xvg https://t.co/qH7p1vyuAN",,Tue Dec 19 19:24:13 +0000 2017
3289,6,31,,,washappeningmang,,0,EricGratz1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943200312176898049,@kitharass #xvg $xvg will swallow up #xmr not #xrp. Also get the feeling speculators cant decide between #ada and #xvg,,Tue Dec 19 19:24:12 +0000 2017
3290,75,184,,,EEM,,28,EEMCELEN,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943200291096289281,"RT @Cavanixvg: Xvg community is the best community in crypto 😁
$Xvg Hodl
@XVGWhale @xvgfish",,Tue Dec 19 19:24:07 +0000 2017
3291,764,1863,,Shambala,Istibdat-Mahlas,,21,istibdat_mahlas,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943200288776900611,"RT @VergeLife: Wait til Asia/China wakes up. 

Let's see if we can't get to 1000sat!

And wait til #wraith is announced. With this momentum…",Kathmandu,Tue Dec 19 19:24:07 +0000 2017
3292,781,259,,"Downtown Nisswa, MN",EverGreenDFS,,1,_EverGreenDFS,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943200284821671937,RT @TheCoinTrader: @_EverGreenDFS Yes we did. 420-430. Awaiting for the 450 break. $XVG,Central Time (US & Canada),Tue Dec 19 19:24:06 +0000 2017
3293,57,122,,België,YLcrypto,,13,YLcrypto,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943200282040852480,"RT @WebdeveIoper: You want to afford your wife, kids or other family members nice Christmas presents?

Buy $strat right now.

It's time.

🌖…",,Tue Dec 19 19:24:05 +0000 2017
3294,12,157,,,Nathan Cruz,,221,LinerTop,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943200205037375488,"RT @cryptopedians: who want another 1 $btc TWITTER giveaway?? Follow , RT and like!!! 

$ltc $btc $eth $iop $trig $iota $aeon $strat $neo $…",,Tue Dec 19 19:23:47 +0000 2017
3295,123,647,,"Stephenville Crossing, NL",Corey Butt,,5,cmbutt114,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943200195264876544,"RT @simonrutledge88: Interesting graphic to clearly explain the #advantages / #disadvantages of a few of the more well known #cryptos 
I be…",,Tue Dec 19 19:23:45 +0000 2017
3296,472,93,,"Newport Beach, CA",Wolfie,,0,XVG_HypeMan,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943200159122337792,@6BillionPeople https://t.co/HFhHK1IY6d,Pacific Time (US & Canada),Tue Dec 19 19:23:36 +0000 2017
3297,75,184,,,EEM,,21,EEMCELEN,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943200135085023232,"RT @VergeLife: Wait til Asia/China wakes up. 

Let's see if we can't get to 1000sat!

And wait til #wraith is announced. With this momentum…",,Tue Dec 19 19:23:30 +0000 2017
3298,55,179,,,MRS CRYPTO,,76,MRSCRYPTO_Off,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943200099852783617,"RT @vergecurrency: Dear Verge and Crypto Community, 
Let's support @torproject and power digital resistance!
#xvg #verge #crypto #bitcoin #…",Pacific Time (US & Canada),Tue Dec 19 19:23:22 +0000 2017
3299,18,94,,Tunisie,imed hadj hassine,,0,imedhh,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943200087936782336,@davidgokhshtein Where can i buy XVG,Central Time (US & Canada),Tue Dec 19 19:23:19 +0000 2017
3300,92,129,,,shariqkhan,,19,shariqks,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943202127161131008,"RT @CryptoNoob4: @justinvendetta $1B market cap, not to shabby. Congrats and appreciate all your hard work! $xvg $verge @XVGWhale https://t…",New Delhi,Tue Dec 19 19:31:25 +0000 2017
3301,55,94,,"San Antonio, TX",Ryan,,19,RyanAdamson,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943202079803412482,"RT @CryptoNoob4: @justinvendetta $1B market cap, not to shabby. Congrats and appreciate all your hard work! $xvg $verge @XVGWhale https://t…",,Tue Dec 19 19:31:14 +0000 2017
3302,8,80,,,Kamel Bourahla,,18,__KBourahla__,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943202065433681921,RT @CryptosQueen: SPECIAL UPDATE from me to the Silver Empire $LTC $BTC $ETH $IOTA $ADA $XRP $XVG $ETN and way way more! 🍷To the MOON. Stay…,,Tue Dec 19 19:31:10 +0000 2017
3303,6,42,,"National Capital Region, Republic of the Philippines",Iroi,,15,Iroi2012,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943202052703789056,"RT @XVGWhale: $XVG's main volume source is #bittrex, and #binance, but I'm trying to change that by promoting #hitbtc also by using the fol…",,Tue Dec 19 19:31:07 +0000 2017
3304,40,93,,,Btcgm822,,185,btcgm822,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943202051273748480,"RT @XVGWhale: Due to difference in circulation size, buying $XVG at $0.06 is the equivalent of buying #bitcoin at $50.00 (When $BTC also ha…",,Tue Dec 19 19:31:07 +0000 2017
3305,22,243,,Nederland,erat-nl,,2,xim4demF17QIie2,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943202036987973632,RT @Manbeardlegend: Can't wait to see what XVG does when the Asian markets wake up. $XVG,,Tue Dec 19 19:31:04 +0000 2017
3306,21,137,,London,Powervest,,19,PowervestCentre,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",943202033120706561,"RT @CryptoNoob4: @justinvendetta $1B market cap, not to shabby. Congrats and appreciate all your hard work! $xvg $verge @XVGWhale https://t…",,Tue Dec 19 19:31:03 +0000 2017
3307,9,30,,"Lyon, France",Yo,,1,TweetYoann,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943202027517173760,RT @Bitconnectlend: I must admit #xvg verge is the next subject to talk about come 2018!! #Bittrex #bitcoin #cryptocurrency #crypto,Pacific Time (US & Canada),Tue Dec 19 19:31:01 +0000 2017
3308,104,255,,Kiel Germany ,Philip Lorenzen,,21,philiplorenzen,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943202021615788036,"RT @VergeLife: Wait til Asia/China wakes up. 

Let's see if we can't get to 1000sat!

And wait til #wraith is announced. With this momentum…",Berlin,Tue Dec 19 19:31:00 +0000 2017
3309,13,32,,,Riley Murphy,,19,XVGGOD,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943202015890489344,"RT @CryptoNoob4: @justinvendetta $1B market cap, not to shabby. Congrats and appreciate all your hard work! $xvg $verge @XVGWhale https://t…",Pacific Time (US & Canada),Tue Dec 19 19:30:59 +0000 2017
3310,6,42,,"National Capital Region, Republic of the Philippines",Iroi,,19,Iroi2012,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943201996521095168,"RT @CryptoNoob4: @justinvendetta $1B market cap, not to shabby. Congrats and appreciate all your hard work! $xvg $verge @XVGWhale https://t…",,Tue Dec 19 19:30:54 +0000 2017
3311,15754,1194,,Pluuuutohhh,XVG Whale,,19,XVGWhale,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",943201914963062785,"RT @CryptoNoob4: @justinvendetta $1B market cap, not to shabby. Congrats and appreciate all your hard work! $xvg $verge @XVGWhale https://t…",,Tue Dec 19 19:30:35 +0000 2017
3312,6,31,,,washappeningmang,,15,EricGratz1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943201889184894977,"RT @XVGWhale: $XVG's main volume source is #bittrex, and #binance, but I'm trying to change that by promoting #hitbtc also by using the fol…",,Tue Dec 19 19:30:28 +0000 2017
3313,8,146,,,Mizkze(The Z's are silent),,3,Youdumbidjuts,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943201854036561920,RT @JoshCoban: @VuzyeKismet Its actually ALL low sat coins. $DOGE $RDD $XVG $TRX $CND $DNT etc etc etc. If you guys havent yet realised ALL…,,Tue Dec 19 19:30:20 +0000 2017
3314,147,50,,Japan,hassiwebCryptocoin,,0,hassiwebBitcoin,"<a href=""http://hassiweb.blogsite.jp"" rel=""nofollow"">ToolsForCryptocurrency</a>",943201828833054720,"Profitable coins to transfer b/w exchanges
取引所間送金に有益なコイン情報

Bittrex-&gt;Cryptopia: $XVG
Cryptopia-&gt;Bittrex: $XMY
Crypt… https://t.co/9jvMhxKgat",,Tue Dec 19 19:30:14 +0000 2017
3315,431,2082,,,Whatsbitcoinprice,,3,CryptoEvo,"<a href=""https://whatsbitcoinprice.com/"" rel=""nofollow"">Crypto news report</a>",943201821471817728,"RT @Cryptomus: #Ethereum Classic: New price prediction by JohnCafe. $ETC 

Join our Telegram group : https://t.co/ijoWlh0XR4 

https://t.co…",Eastern Time (US & Canada),Tue Dec 19 19:30:12 +0000 2017
3316,26,121,,,Stuart Chan,,155,c3nturi0n2013,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943201811673968640,"RT @MorackChad: $xvg. McAfee is rarely wrong in his assessments.   He's predicting end-of-2018 price of $15.00.  Right now,  it's $0.03.  A…",,Tue Dec 19 19:30:10 +0000 2017
3317,677,458,,United Kingdom,Kristian,,3,777Kristian,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943201807517585409,RT @777Kristian: @GilgameshGod666 @StaceyH201 Check out $XVG Verge. They are developing a real anonymous coin which is totally untraceable.…,Edinburgh,Tue Dec 19 19:30:09 +0000 2017
3318,609,191,,,まる＠仮想通貨,,0,markV_irtual,"<a href=""http://test.com"" rel=""nofollow"">bitcoinPHP</a>",943201781533646849,"まるオススメ草コインの現在価格は
$TRX :4.884円
$ADA :64.41円
$XVG :9.175円
$CND :9.366円
$LEND :8.686円
$ICX :254.6円
$VEN :173.3円
$WABI… https://t.co/oxmyqxeJUt",,Tue Dec 19 19:30:03 +0000 2017
3319,26,121,,,Stuart Chan,,115,c3nturi0n2013,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943201774768242688,"RT @VergeLife: This is incredible. Value increasing. New partnerships. New exchanges. 

#Wraith isn't even it yet and $XVG is above 2 cents…",,Tue Dec 19 19:30:01 +0000 2017
3320,14,28,,"Frisco, TX",cryptolife,,19,cryptolife83,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943201750080770048,"RT @CryptoNoob4: @justinvendetta $1B market cap, not to shabby. Congrats and appreciate all your hard work! $xvg $verge @XVGWhale https://t…",Pacific Time (US & Canada),Tue Dec 19 19:29:55 +0000 2017
3321,1249,4254,,,mortare,,13,xxmortarexx,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943201745055993856,"RT @WebdeveIoper: You want to afford your wife, kids or other family members nice Christmas presents?

Buy $strat right now.

It's time.

🌖…",Athens,Tue Dec 19 19:29:54 +0000 2017
3322,19,113,,"Philadelphia, PA",CryptoFocus,,5,jFocus_Zoe,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943201740089946112,"RT @simonrutledge88: Interesting graphic to clearly explain the #advantages / #disadvantages of a few of the more well known #cryptos 
I be…",,Tue Dec 19 19:29:53 +0000 2017
3323,138,36,,,CryptoSub,,13,CryptoSubs,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943201696263663617,RT @VergeLife: Really proud of you part of The #VergeFam today in the midst of great criticism and doubt and naysayers we held on and we ar…,,Tue Dec 19 19:29:42 +0000 2017
3324,1156,121,,,Cryptomus,,3,Cryptomus,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943201684091756545,"#Ethereum Classic: New price prediction by JohnCafe. $ETC 

Join our Telegram group : https://t.co/ijoWlh0XR4… https://t.co/rYKTluOBYv",Pacific Time (US & Canada),Tue Dec 19 19:29:39 +0000 2017
3325,33,84,,"New South Wales, Australia",Daniel Harrison,,21,harro257,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943201678756528128,"RT @VergeLife: Wait til Asia/China wakes up. 

Let's see if we can't get to 1000sat!

And wait til #wraith is announced. With this momentum…",,Tue Dec 19 19:29:38 +0000 2017
3326,26,55,,,Neo,,15,Neo58930944,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943201677636751360,"RT @XVGWhale: $XVG's main volume source is #bittrex, and #binance, but I'm trying to change that by promoting #hitbtc also by using the fol…",Athens,Tue Dec 19 19:29:38 +0000 2017
3327,149,137,,Texas ✈️ The Moon,mr. fawkes,,19,CryptoNoob4,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943201664986763264,"@justinvendetta $1B market cap, not to shabby. Congrats and appreciate all your hard work! $xvg $verge @XVGWhale https://t.co/IAYrXpMEe2",,Tue Dec 19 19:29:35 +0000 2017
3328,113,456,,"Florida, USA",John S.,,36,johnrockson,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943201641657982978,"RT @VergeAddict: Verge is a secure and anonymous cryptocurrency, built with a focus on privacy. It is much faster and cheaper than Bitcoin.…",Eastern Time (US & Canada),Tue Dec 19 19:29:29 +0000 2017
3329,107,267,,The Moon,J Langley,,21,Jmoney_2289,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943201622166945792,"RT @VergeLife: Wait til Asia/China wakes up. 

Let's see if we can't get to 1000sat!

And wait til #wraith is announced. With this momentum…",,Tue Dec 19 19:29:25 +0000 2017
3330,24,29,,"Sacramento, CA",Michael Yturralde,,0,Yturralde_,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943201584950910976,@Taumantis I've been watching your feed for the last few days and you seem to know what you're talking about. Whats… https://t.co/xerojFftdB,Pacific Time (US & Canada),Tue Dec 19 19:29:16 +0000 2017
3331,26,36,,,Fred Furiouz 🇳🇱,,15,FredFuriouz,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943201520451022848,"RT @XVGWhale: $XVG's main volume source is #bittrex, and #binance, but I'm trying to change that by promoting #hitbtc also by using the fol…",,Tue Dec 19 19:29:00 +0000 2017
3332,30,111,,港区,ビットコイン太郎,,0,yaseruo831,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943201490075664384,完全に$XVG手放すタイミング間違えた,,Tue Dec 19 19:28:53 +0000 2017
3333,174,333,,Karaj,Hamed Salehi Rad,,15,HamedSalehiRad1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943201486871375873,"RT @XVGWhale: $XVG's main volume source is #bittrex, and #binance, but I'm trying to change that by promoting #hitbtc also by using the fol…",,Tue Dec 19 19:28:52 +0000 2017
3334,60,69,,"Dubai, UAE",Aravind C,,82,aravindc82,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943201468974288897,RT @XVGWhale: #VERGE BROKE ANOTHER ALL TIME HIGH! ABOVE 420 #SATOSHI! LETS GOOOO $XVG! #VergeFam IS GROWING! 🚀🚀🚀 https://t.co/wLH5lvNcN5 #c…,,Tue Dec 19 19:28:48 +0000 2017
3335,6896,1741,,Estonia,CryptoBeluga,,0,cryptobeluga,"<a href=""http://belu.ga"" rel=""nofollow"">beluga</a>",943201465694408704,#AI #ML based predictions: $LTC| $QTUM 🔥| $ETC| $OMG| $ZEC| $XVG| $REP| $NXT| $EMC2 ➡️ Get full access:… https://t.co/7R2pqac3ky,Madrid,Tue Dec 19 19:28:47 +0000 2017
3336,2,15,,,Krypto Hippie,,28,XVG_Milli,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943201457427410944,"RT @justinvendetta: Help me power digital resistance! I donated to @torproject, and @mozilla matched me: https://t.co/lv0yTuMf44",Pacific Time (US & Canada),Tue Dec 19 19:28:45 +0000 2017
3337,17,108,,Brazil,Guiem Miro Oliva,,1,Guiemmiro,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943201450536026112,"RT @hf_homi: Nope!!! you have not missed out yet, next 30 minutes it will be around 420-425 sats.. set your buy orders and ride the wave to…",,Tue Dec 19 19:28:44 +0000 2017
3338,1,2,,,Youl,,0,Youl8,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",943201409306189829,"@cryptobrother0 @CryptozYankee @coinpouchapp Hello. If you have some generosity remaining, I lost 86932 XVG :-) . I… https://t.co/1MU68Ohc7D",,Tue Dec 19 19:28:34 +0000 2017
3339,6390,53,,"Colorado, USA",Bitconnect Lending,"{'id': 'b49b3053b5c25bf5', 'url': 'https://api.twitter.com/1.1/geo/id/b49b3053b5c25bf5.json', 'place_type': 'city', 'name': 'Denver', 'full_name': 'Denver, CO', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-105.109815, 39.614151], [-104.734372, 39.614151], [-104.734372, 39.812975], [-105.109815, 39.812975]]]}, 'attributes': {}}",1,Bitconnectlend,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943201408047861760,I must admit #xvg verge is the next subject to talk about come 2018!! #Bittrex #bitcoin #cryptocurrency #crypto,,Tue Dec 19 19:28:34 +0000 2017
3340,379,630,,"San Francisco, CA",Santosh Addagulla,,0,santoshspeed,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943201391740198912,"$xvg #VergeCoin #VERGE news.

John Mcafee very bullish on it. https://t.co/PeaTMvpdYI",,Tue Dec 19 19:28:30 +0000 2017
3341,201,310,,Moon ,hold the door,,0,John_P_Saliba,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943201375550300160,@Rumorgraphy @vergecurrency You forgot to mention the web wallet they shut down on all their owners in July with no… https://t.co/sARHh7pE0N,,Tue Dec 19 19:28:26 +0000 2017
3342,1303,718,,France,APPRENDRE A TRADER,,0,ApprendreT,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",943201370370428934,XVG showing some solid\u2026 $XVGUSD https://t.co/331dTBpWuB TV_TradingIdeas,Brussels,Tue Dec 19 19:28:25 +0000 2017
3343,41,12,,,cryptomiljonairs,,1,cryptomiljonai1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943201367207931905,RT @altcoinleads: #altcoins #cryptocurrency #verge #xvg https://t.co/dymbPSMrDE,Pacific Time (US & Canada),Tue Dec 19 19:28:24 +0000 2017
3344,55,94,,"San Antonio, TX",Ryan,,0,RyanAdamson,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943201316872081408,$XVG 🔥🔥🔥🚀🚀🚀🌝🌝🌝 https://t.co/yn8WhGOdNZ,,Tue Dec 19 19:28:12 +0000 2017
3345,60,69,,"Dubai, UAE",Aravind C,,8,aravindc82,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943201311574642688,"RT @Prince_Mishkin: @mweingarten7 I already know I'm not getting sleep tonight. If $xvg #xvg announced #wraithprotocol right now, I might j…",,Tue Dec 19 19:28:11 +0000 2017
3346,174,333,,Karaj,Hamed Salehi Rad,,2,HamedSalehiRad1,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",943201292838756352,"RT @jaieliz: $xvg is flying 

#verge https://t.co/GsE86PfBuH",,Tue Dec 19 19:28:06 +0000 2017
3347,41,12,,,cryptomiljonairs,,0,cryptomiljonai1,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943201272882135040,#HOLD DON'T SELL AND DUMP YES YOU WON 200 EXTRA COINS SO WHAT #HOLD #HOLD #HOLD YESSSSSSS GOOGGOOGOGOGOGO 🚀🚀🚀🚀🚀🚀🚀🚀🚀… https://t.co/ZCZotZxCay,Pacific Time (US & Canada),Tue Dec 19 19:28:01 +0000 2017
3348,26,48,,"West Linn, OR",Brandon Butler,,2,Manbeardlegend,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943201234604847104,Can't wait to see what XVG does when the Asian markets wake up. $XVG,,Tue Dec 19 19:27:52 +0000 2017
3349,302,202,,"Multan, Pakistan",Engr. Jawwad Sadiq,,0,kitharass,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",943201227395010563,"@vergecurrency @Digi_Thor Unfortunately, I don't find forecasts of the experts for $XVG on twitter like I find pric… https://t.co/mzRbXsaPKc",Karachi,Tue Dec 19 19:27:51 +0000 2017
3350,107,267,,The Moon,J Langley,,15,Jmoney_2289,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",943201201306210304,"RT @XVGWhale: $XVG's main volume source is #bittrex, and #binance, but I'm trying to change that by promoting #hitbtc also by using the fol…",,Tue Dec 19 19:27:44 +0000 2017
